18.09 open;18.09 max;18.09 min;18.09 close;18.10 open;18.10 max;18.10 min;18.10 close;20.11 open;20.11 max;20.11 min;20.11 close;18.12 open;18.12 max;18.12 min;18.12 close
110350;110350;110350;110350;113470;113480;113380;113390;110350;110370;110300;110350;109430;109470;109430;109440
110360;110370;110330;110340;113400;113450;113390;113450;110350;110350;110230;110250;109460;109470;109440;109440
110340;110340;110330;110330;113440;113470;113430;113450;110240;110310;110210;110230;109430;109440;109420;109420
110330;110330;110330;110330;113440;113450;113410;113410;110220;110300;110200;110290;109430;109450;109430;109440
110360;110370;110360;110360;113410;113410;113360;113390;110290;110480;110290;110470;109440;109450;109440;109440
110370;110390;110360;110380;113400;113410;113330;113340;110460;110530;110430;110440;109430;109440;109410;109430
110380;110380;110370;110370;113350;113370;113310;113370;110440;110510;110400;110510;109420;109420;109360;109390
110360;110370;110350;110370;113370;113410;113370;113380;110500;110530;110490;110490;109390;109420;109380;109420
110370;110370;110370;110370;113360;113390;113340;113370;110490;110500;110410;110490;109430;109480;109430;109470
110350;110350;110340;110340;113380;113380;113320;113340;110490;110510;110440;110480;109480;109480;109450;109450
110350;110350;110350;110350;113340;113440;113320;113410;110460;110560;110450;110540;109450;109450;109420;109440
110330;110330;110330;110330;113410;113420;113340;113350;110550;110590;110540;110570;109430;109440;109400;109440
110350;110360;110340;110350;113350;113390;113350;113370;110570;110580;110530;110540;109430;109430;109400;109430
110340;110340;110310;110330;113360;113380;113350;113360;110550;110550;110330;110350;109430;109440;109390;109410
110320;110320;110310;110310;113350;113410;113350;113370;110360;110390;110330;110340;109420;109420;109390;109400
110310;110320;110290;110300;113380;113420;113370;113420;110330;110370;110260;110310;109410;109420;109370;109380
110320;110320;110290;110290;113430;113490;113420;113470;110300;110340;110250;110280;109390;109450;109360;109420
110300;110310;110290;110290;113480;113550;113480;113530;110280;110350;110270;110320;109420;109420;109350;109370
110320;110320;110310;110310;113530;113550;113510;113550;110320;110360;110280;110320;109360;109420;109360;109410
110320;110320;110290;110290;113550;113550;113470;113480;110320;110430;110310;110430;109400;109400;109380;109390
110290;110290;110290;110290;113480;113490;113450;113450;110410;110440;110360;110440;109400;109430;109380;109390
110300;110300;110270;110270;113460;113490;113460;113480;110420;110480;110420;110460;109380;109380;109340;109360
110280;110300;110280;110280;113470;113490;113460;113470;110460;110480;110380;110390;109350;109390;109340;109380
110290;110290;110260;110290;113470;113500;113470;113480;110380;110410;110350;110390;109380;109380;109330;109330
110290;110290;110260;110290;113470;113480;113460;113470;110360;110370;110300;110300;109330;109390;109330;109390
110260;110260;110260;110260;113470;113510;113470;113490;110300;110310;110230;110260;109390;109390;109370;109380
110260;110260;110260;110260;113500;113540;113490;113540;110250;110300;110240;110300;109380;109390;109370;109370
110250;110250;110230;110240;113530;113540;113490;113490;110300;110390;110300;110340;109370;109400;109370;109390
110270;110280;110240;110240;113500;113520;113470;113510;110330;110370;110300;110340;109400;109400;109350;109360
110280;110280;110060;110210;113510;113510;113480;113490;110330;110340;110270;110290;109360;109370;109330;109330
110230;110250;110220;110250;113490;113500;113440;113450;110300;110360;110300;110310;109330;109330;109270;109280
110260;110260;110230;110230;113440;113470;113420;113450;110310;110320;110220;110280;109290;109290;109230;109250
110230;110240;110210;110210;113450;113480;113440;113460;110300;110410;110280;110320;109260;109330;109230;109310
110270;110270;110220;110220;113450;113510;113450;113490;110310;110310;110260;110310;109300;109320;109280;109300
110250;110250;110240;110240;113490;113510;113480;113510;110330;110360;110300;110310;109300;109310;109220;109240
110270;110270;110270;110270;113510;113510;113440;113450;110300;110300;110150;110230;109240;109270;109220;109270
110280;110280;110240;110240;113450;113450;113430;113430;110230;110290;110190;110280;109260;109290;109260;109270
110240;110260;110210;110260;113430;113450;113410;113420;110260;110310;110240;110260;109260;109270;109210;109250
110260;110270;110240;110250;113420;113440;113340;113390;110240;110260;110220;110250;109250;109270;109230;109270
110220;110250;110060;110240;113380;113380;113310;113360;110250;110260;110200;110220;109270;109270;109250;109270
110240;110260;110240;110240;113370;113370;113310;113370;110220;110250;110150;110250;109270;109270;109230;109270
110240;110300;110240;110300;113360;113360;113320;113340;110240;110320;110240;110300;109270;109280;109230;109240
110300;110300;110290;110300;113350;113350;113330;113340;110300;110320;110240;110250;109240;109310;109240;109310
110300;110320;110260;110300;113340;113340;113260;113280;110250;110270;110150;110180;109300;109310;109270;109280
110310;110310;110280;110310;113290;113290;113260;113280;110170;110220;110150;110220;109270;109280;109260;109260
110310;110310;110280;110280;113280;113300;113250;113300;110220;110270;110210;110260;109250;109310;109250;109290
110290;110300;110290;110300;113300;113310;113290;113300;110260;110330;110250;110250;109290;109320;109290;109310
110290;110330;110290;110310;113300;113330;113290;113300;110250;110280;110230;110260;109310;109390;109310;109370
110310;110320;110280;110280;113300;113320;113260;113270;110260;110360;110240;110340;109380;109420;109370;109390
110310;110310;110310;110310;113280;113390;113250;113370;110340;110430;110310;110420;109390;109460;109350;109410
110270;110290;110260;110290;113380;113420;113370;113400;110400;110440;110380;110410;109400;109420;109390;109390
110300;110310;110300;110300;113400;113410;113300;113310;110410;110430;110400;110430;109390;109400;109360;109370
110270;110290;110240;110250;113300;113340;113270;113280;110410;110470;110370;110460;109360;109370;109330;109350
110230;110240;110200;110230;113280;113350;113270;113350;110470;110480;110430;110440;109350;109360;109290;109300
110200;110280;110200;110210;113350;113360;113230;113230;110430;110430;110360;110380;109300;109310;109250;109270
110260;110260;110250;110250;113230;113290;113210;113290;110380;110410;110360;110380;109270;109270;109240;109260
110280;110280;110240;110240;113290;113320;113260;113310;110380;110400;110340;110350;109260;109280;109170;109190
110240;110260;110240;110260;113320;113330;113280;113310;110370;110370;110320;110340;109190;109230;109120;109180
110220;110240;110180;110180;113300;113310;113280;113300;110340;110360;110320;110340;109180;109180;109130;109170
110170;110210;110160;110180;113310;113320;113280;113290;110350;110380;110260;110300;109160;109220;109160;109220
110220;110220;110190;110190;113280;113290;113250;113260;110290;110300;110270;110300;109200;109250;109160;109230
110230;110240;110230;110230;113270;113290;113240;113280;110300;110360;110290;110290;109200;109210;109150;109160
110240;110260;110210;110210;113280;113280;113230;113230;110280;110370;110260;110360;109180;109220;109120;109120
110210;110210;110210;110210;113230;113250;113170;113190;110340;110450;110340;110430;109130;109190;109120;109180
110210;110210;110210;110210;113200;113220;113130;113140;110440;110450;110350;110360;109190;109200;109140;109160
110230;110230;110230;110230;113140;113190;113130;113190;110370;110390;110280;110290;109170;109190;109120;109150
110230;110230;110230;110230;113190;113230;113170;113190;110290;110310;110280;110280;109150;109180;109090;109110
110210;110210;110190;110190;113190;113230;113100;113110;110270;110300;110260;110300;109110;109130;109040;109090
110240;110260;110200;110200;113100;113140;113050;113080;110300;110350;110280;110290;109090;109200;109090;109190
110200;110220;110150;110210;113070;113120;113050;113120;110290;110320;110290;110300;109190;109210;109150;109170
110200;110240;110200;110220;113110;113130;113080;113090;110300;110440;110290;110440;109150;109180;109130;109180
110240;110300;110240;110280;113100;113150;113080;113150;110430;110430;110380;110410;109170;109170;109120;109120
110250;110260;110200;110210;113140;113260;113120;113240;110420;110460;110420;110440;109120;109140;109110;109110
110240;110300;110240;110300;113250;113300;113200;113260;110430;110460;110420;110440;109110;109120;109070;109120
110300;110310;110300;110310;113270;113270;113200;113240;110430;110440;110380;110390;109100;109110;109060;109100
110320;110360;110290;110290;113240;113290;113210;113240;110390;110400;110370;110400;109090;109120;109060;109120
110340;110340;110340;110340;113240;113390;113220;113370;110400;110420;110340;110350;109120;109140;109060;109080
110330;110330;110330;110330;113370;113390;113340;113370;110360;110390;110350;110350;109070;109100;109060;109060
110320;110320;110320;110320;113370;113420;113350;113380;110360;110370;110340;110350;109070;109070;109010;109010
110340;110420;110340;110410;113380;113400;113340;113340;110350;110370;110290;110290;109010;109050;109000;109030
110400;110400;110400;110400;113340;113380;113340;113370;110290;110310;110250;110270;109020;109060;109000;109010
110410;110410;110390;110390;113380;113410;113370;113380;110250;110260;110140;110200;109010;109010;108850;108880
110400;110420;110380;110380;113390;113410;113380;113380;110200;110220;110130;110140;108880;108910;108830;108840
110380;110380;110340;110340;113380;113380;113270;113280;110140;110210;110140;110200;108840;108930;108830;108920
110370;110380;110370;110380;113310;113340;113250;113250;110190;110220;110160;110190;108920;108920;108870;108890
110360;110360;110350;110350;113250;113300;113240;113270;110200;110220;110180;110220;108890;108920;108820;108890
110340;110340;110330;110330;113270;113290;113200;113220;110210;110220;110180;110190;108900;108910;108870;108870
110350;110360;110340;110340;113230;113270;113100;113130;110190;110220;110180;110220;108880;108930;108860;108920
110350;110390;110350;110350;113130;113220;113080;113180;110200;110250;110190;110230;108920;108960;108910;108940
110370;110370;110340;110340;113170;113200;113120;113170;110230;110250;110210;110210;108950;109000;108900;108960
110330;110330;110320;110320;113170;113200;113120;113130;110220;110300;110220;110270;108950;108980;108900;108970
110320;110350;110320;110350;113130;113180;113090;113110;110270;110270;110210;110230;108960;109010;108940;108990
110350;110350;110310;110310;113120;113190;113060;113190;110220;110220;110170;110180;108990;109000;108940;108940
110340;110350;110310;110310;113190;113280;113180;113260;110170;110190;110130;110150;108950;108970;108910;108940
110340;110340;110310;110310;113260;113310;113260;113280;110150;110180;110110;110170;108950;108970;108840;108850
110300;110310;110300;110310;113280;113290;113230;113250;110170;110170;110120;110150;108850;108900;108830;108860
110310;110310;110310;110310;113250;113320;113230;113320;110140;110220;110130;110210;108870;108910;108840;108840
110350;110380;110320;110320;113320;113400;113320;113370;110200;110230;110160;110170;108840;108870;108800;108850
110350;110360;110350;110360;113370;113380;113340;113350;110180;110290;110180;110290;108850;108870;108750;108770
110340;110400;110340;110400;113340;113380;113340;113380;110280;110330;110220;110220;108780;108800;108730;108760
110390;110400;110290;110340;113360;113400;113350;113350;110230;110240;110180;110200;108760;108870;108760;108850
110250;110300;110240;110300;113340;113360;113340;113350;110200;110210;110100;110110;108860;108880;108840;108860
110260;110260;110240;110240;113360;113360;113340;113350;110120;110130;110080;110080;108850;108870;108840;108860
110250;110250;110250;110250;113350;113440;113350;113410;110090;110100;110050;110050;108860;108880;108830;108830
110260;110260;110220;110220;113400;113420;113400;113400;110060;110090;110010;110010;108830;108850;108790;108820
110260;110270;110240;110270;113420;113420;113400;113400;110020;110120;110020;110100;108820;108860;108790;108860
110280;110280;110280;110280;113410;113420;113400;113410;110100;110140;110090;110100;108840;108860;108790;108800
110270;110270;110240;110240;113420;113430;113410;113420;110100;110120;110090;110120;108800;108820;108760;108800
110260;110320;110250;110300;113420;113430;113400;113420;110120;110120;110070;110120;108790;108850;108780;108820
110330;110370;110330;110350;113410;113450;113410;113440;110100;110220;110100;110220;108820;108860;108820;108860
110350;110350;110330;110330;113440;113440;113420;113420;110210;110220;110130;110130;108860;108890;108860;108880
110350;110450;110350;110400;113420;113450;113410;113440;110130;110170;110110;110160;108870;108900;108860;108870
110410;110470;110380;110470;113430;113460;113430;113450;110150;110170;110100;110120;108860;108880;108840;108870
110430;110640;110430;110540;113460;113470;113440;113460;110130;110250;110100;110230;108870;108900;108850;108890
110510;110530;110360;110500;113460;113460;113440;113440;110230;110260;110200;110250;108880;108930;108880;108920
110490;110500;110470;110500;113460;113460;113430;113430;110260;110280;110230;110250;108920;108950;108890;108930
110460;110460;110460;110460;113420;113440;113420;113440;110240;110250;110210;110220;108920;108960;108900;108920
110460;110460;110350;110350;113420;113430;113420;113420;110220;110230;110190;110190;108910;108930;108900;108910
115740;115740;115110;115210;113440;113440;113370;113390;110200;110280;110180;110280;108900;108940;108900;108920
115220;115230;115050;115080;113380;113380;113270;113290;110280;110300;110230;110240;108920;108940;108910;108920
115080;115150;115030;115070;113300;113300;113260;113290;110230;110280;110200;110220;108930;108940;108920;108920
115070;115110;115020;115080;113290;113290;113280;113280;110230;110230;110180;110220;108920;108930;108890;108900
115080;115180;115050;115110;113280;113390;113280;113380;110220;110240;110200;110220;108910;108910;108850;108900
115100;115180;115060;115070;113380;113390;113350;113360;110210;110250;110150;110170;108890;108890;108800;108820
115090;115130;115060;115120;113370;113380;113360;113360;110160;110200;110150;110180;108830;108850;108800;108840
115120;115130;115060;115110;113370;113500;113370;113490;110190;110270;110190;110260;108850;108880;108810;108820
115100;115190;115080;115120;113480;113520;113430;113440;110250;110370;110250;110340;108820;108840;108750;108770
115120;115190;115110;115190;113450;113460;113440;113450;110360;110360;110280;110280;108780;108840;108770;108830
115170;115190;114930;114950;113450;113480;113450;113470;110280;110350;110280;110330;108840;108890;108840;108890
114960;115000;114880;114990;113480;113500;113470;113490;110340;110340;110270;110270;108870;108870;108830;108870
114990;115000;114900;114940;113490;113490;113470;113470;110300;110400;110290;110390;108880;108890;108840;108860
114940;114950;114860;114950;113470;113470;113440;113440;110380;110410;110330;110330;108840;108870;108840;108870
114950;115020;114900;115000;113460;113480;113450;113460;110350;110410;110330;110410;108880;108900;108870;108890
114990;115050;114950;115050;113480;113480;113440;113440;110400;110530;110380;110480;108890;108980;108890;108960
115050;115080;115000;115060;113450;113450;113430;113440;110490;110540;110480;110510;108970;108980;108930;108950
115050;115050;114990;115020;113450;113450;113430;113450;110500;110510;110430;110440;108950;108970;108930;108960
115020;115080;114990;115050;113450;113480;113450;113460;110460;110460;110410;110440;108970;108970;108910;108930
115050;115080;115000;115010;113480;113490;113470;113490;110460;110490;110410;110450;108920;108950;108910;108920
115000;115080;115000;115050;113500;113510;113470;113500;110460;110460;110380;110410;108910;108940;108900;108940
115050;115110;115050;115090;113500;113520;113490;113510;110430;110430;110360;110400;108940;108960;108930;108940
115100;115180;115090;115140;113500;113500;113450;113450;110400;110460;110400;110410;108940;108960;108900;108960
115140;115160;115110;115110;113470;113510;113470;113490;110400;110420;110350;110350;108970;108970;108900;108940
115130;115150;115090;115110;113480;113530;113390;113500;110350;110350;110280;110310;108940;108970;108920;108940
;;;;;;;;110300;110330;110290;110330;108940;108970;108920;108940
;;;;;;;;110340;110390;110330;110390;108950;108960;108930;108930
;;;;;;;;110360;110400;110310;110320;108940;108960;108930;108960
;;;;;;;;110310;110360;110250;110250;108960;108990;108940;108960
;;;;;;;;110250;110320;110240;110250;108980;109070;108980;109010
